Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL,Date
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,MORBE Olives sevillanes amb pinyol,"0,55 €",0.1kg,"(5,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/22661/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,BLAI Olives empeltre,"1,80 €",0.18kg,"(10,00 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/28552/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,BONPREU Olives gordal amb pinyol,"2,99 €",0.35kg,"(8,54 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/15556/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,BONPREU Olives arbequines ecològiques,"1,69 €",0.215kg,"(7,86 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/65045/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,BONPREU Olives cocktail,"1,75 €",0.35kg,"(5,00 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/55177/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Olives,Altres olives,BONPREU Olives gaspatxes picants amb pinyol,"1,79 €",0.35kg,"(5,11 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/55197/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,BONPREU Cogombres petits amb vinagre,"0,99 €",0.18kg,"(5,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80876/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,RIOVERDE Cogombres amb sabor d'anxova,"1,34 €",0.18kg,"(7,44 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/16056/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,BONPREU Cogombres grans en vinagre,"0,79 €",0.18kg,"(4,39 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80875/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,BONPREU Cogombres agredolços petits,"1,25 €",0.19kg,"(6,58 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/81306/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,BONPREU Cogombres agredolços llescats,"1,45 €",0.18kg,"(8,06 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00460/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cogombres,BONPREU Cogombres agredolços grans,"1,55 €",0.36kg,"(4,31 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/81305/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Broquetes,BONPREU Broquetes vegetals picants,"1,15 €",0.15kg,"(7,67 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80878/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Broquetes,RIOVERDE Broquetes gran bouquet,"1,65 €",0.17kg,"(9,71 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/09185/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Broquetes,BONPREU Broquetes de vegetals amb vinagre,"1,15 €",0.15kg,"(7,67 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80877/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cebetes i tàperes,RIOVERDE Cebetes tradicionals al vinagre,"0,91 €",0.11kg,"(8,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29220/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cebetes i tàperes,RIOVERDE Cebetes vermelles agredolces,"1,17 €",0.18kg,"(6,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/10910/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cebetes i tàperes,LA SOTA Tàperes,"1,03 €",0.06kg,"(17,17 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/23239/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Cebetes i tàperes,BONPREU Tàperes extres,"1,19 €",0.11kg,"(10,82 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/27048/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Amanida mediterrània amb vinagre,"0,89 €",0.19kg,"(4,68 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/22702/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Amanida xinesa amb vinagre,"0,89 €",0.18kg,"(4,94 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/80879/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Pastanaga ratllada amb vinagre,"0,54 €",0.18kg,"(3,00 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80883/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Còctel de confitats amb vinagre,"0,99 €",0.18kg,"(5,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80885/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Remolatxa ratllada amb vinagre,"0,57 €",0.18kg,"(3,17 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80882/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Brots germinats amb vinagre,"0,87 €",0.18kg,"(4,83 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80884/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,RIOVERDE Alls suaus amb oli,"2,20 €",0.12kg,"(18,33 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/16633/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Bitxo amb vinagre,"0,78 €",0.12kg,"(6,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80880/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONDUELLE Remolatxa en rodanxes,"1,89 €",0.305kg,"(6,20 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/25629/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Api ratllat amb vinagre,"0,71 €",0.18kg,"(3,94 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80881/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,RIOVERDE Bitxo basc,"1,29 €",0.09kg,"(14,33 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29178/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,RIOVERDE Panotxetes blat de moro al vinagre,"1,19 €",0.1kg,"(11,90 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29360/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONPREU Remolatxa a rodanxes amb vinagre,"0,89 €",0.18kg,"(4,94 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80886/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,LA SOTA Tramusos,"1,29 €",0.25kg,"(5,16 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/58417/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,RIOVERDE Pastanaga baby al vinagre,"1,15 €",0.2kg,"(5,75 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/10769/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,RIOVERDE Variants àcids al vinagre,"0,99 €",0.18kg,"(5,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29773/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,BONDUELLE Amanida mediterrània,"2,95 €",0.31kg,"(9,52 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/68731/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Resta de confitats,FERRER Ceba caramel·litzada,"1,99 €",0.145kg,"(13,72 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59559/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Bitxos,BONPREU Bitxo amb vinagre,"0,78 €",0.12kg,"(6,50 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80880/details,02/11/2020
Alimentació,Conserves i plats preparats,Olives i confitats,Confitats,Bitxos,RIOVERDE Bitxo basc,"1,29 €",0.09kg,"(14,33 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29178/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Estris de cuina,LA CASA Culleres,"2,95 €",3 per paquet,"(0,98 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51257/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Ganivets i tisores,LA CASA Ganivets de taula,"2,95 €",2 per paquet,"(1,48 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51252/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gots i copes,LUMINARC Got pinta 36 cl,"3,65 €",4 per paquet,"(0,91 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37586/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gots i copes,LUMINARC Got vi 23 cl,"2,95 €",4 per paquet,"(0,74 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37580/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gots i copes,LUMINARC Got sidra,"4,25 €",4 per paquet,"(1,06 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37587/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gerres i ampolles,BRITA Disc filtrant,"12,95 €",3 per paquet,"(4,32 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/20522/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gerres i ampolles,BRITA Filtres gerra Maxtra+,"13,99 €",2 per paquet,"(7,00 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/90627/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Gerres i ampolles,BRITA MAXTRA Filtres gerra Maxtra+,"30,00 €",5 per paquet,"(6,00 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/90628/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Hermètics,CURVER Recipient hermètic quadrat,"2,99 €",5 per paquet,"(0,60 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/50341/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LA CASA Forquilles de taula,"2,95 €",3 per paquet,"(0,98 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51258/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Ganivet carn serie Nordic,"2,65 €",2 per paquet,"(1,33 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51790/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LA CASA Ganivet per a carn,"2,95 €",2 per paquet,"(1,48 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51248/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LA CASA Culleres moka,"2,95 €",6 per paquet,"(0,49 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51788/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Cullereta cafè serie Nordic,"2,65 €",6 per paquet,"(0,44 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51806/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LA CASA Culleres de cafè,"2,95 €",6 per paquet,"(0,49 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51787/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Forquilla postre serie Nordic,"2,65 €",6 per paquet,"(0,44 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51804/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Cullera taula serie Nordic,"2,65 €",3 per paquet,"(0,88 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51794/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LA CASA Forquilles de postres,"2,95 €",6 per paquet,"(0,49 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51786/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Cullereta moka serie Nordic,"2,65 €",6 per paquet,"(0,44 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51807/details,02/11/2020
Neteja i llar,Complements de la llar,Parament de la llar,Parament de la llar,Coberteria,LACASA Forquilla,"2,65 €",3 per paquet,"(0,88 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51795/details,02/11/2020
